learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.271000083,2.692704810208331E-9,10000.0,80.61,70.88742893957723,70.8771402823671,70.45108198719903,10000.0,38408.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
20000.0,0.405030623,4.468280584081594E-9,20000.0,81.395,72.09044648482622,72.16278895788135,71.75068326753718,20000.0,51208.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.511656917,5.880817342377786E-9,30000.0,81.72,72.58441555403088,72.55667317219637,72.32260018168972,30000.0,51208.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,0.63594799,8.323506808374078E-9,40000.0,81.5725,72.37289704514399,72.29155702578754,72.14180430099398,40000.0,75968.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
50000.0,0.746474698,1.1213263960946352E-8,50000.0,81.84,72.76545766066518,72.69829815382765,72.56466038191927,50000.0,101064.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
60000.0,0.852374167,1.4309699796804539E-8,60000.0,81.95,72.9288502957835,72.87685642014577,72.77252614641995,60000.0,113024.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
70000.0,0.952658164,1.757401999321456E-8,70000.0,82.03571428571429,73.05859951314079,73.10505603558902,72.9179678246075,70000.0,125824.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
80000.0,1.055740323,2.1598668265408943E-8,80000.0,82.0325,73.05485237704683,73.08995600486755,72.88384991227903,80000.0,150920.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
90000.0,1.148429749,2.5282006970085208E-8,90000.0,82.12333333333333,73.18996253793422,73.25720554502843,73.01318393773694,90000.0,153608.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
100000.0,1.251933363,2.99633888437806E-8,100000.0,82.121,73.18494111617268,73.26024856796734,73.02830074825006,100000.0,174832.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
110000.0,1.354279717,3.523423311319203E-8,110000.0,82.13818181818182,73.20887887048345,73.2352540525814,73.02543966830956,110000.0,199072.0,31.0,16.0,16.0,6.0,0.0,0.0,1.0
120000.0,1.450080441,4.075247614118375E-8,120000.0,82.17666666666666,73.26688846041554,73.29204180766973,73.1107227719038,120000.0,222656.0,35.0,18.0,18.0,6.0,0.0,0.0,1.0
130000.0,1.543475619,4.681176851379789E-8,130000.0,82.23692307692308,73.35795015571505,73.36624299324122,73.2036761975492,130000.0,250784.0,39.0,20.0,20.0,6.0,0.0,0.0,1.0
140000.0,1.6313173,5.277091353800769E-8,140000.0,82.33928571428571,73.51136879941276,73.51138822823596,73.3650044705857,140000.0,262232.0,41.0,21.0,21.0,6.0,0.0,0.0,1.0
150000.0,1.71871259,5.9038552185481216E-8,150000.0,82.43599999999999,73.65646843808194,73.65689774124846,73.5237367849821,150000.0,277216.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
160000.0,1.809735851,6.61296372820168E-8,160000.0,82.50874999999999,73.76583012720349,73.76123908905952,73.61976490993241,160000.0,301136.0,47.0,24.0,24.0,6.0,0.0,0.0,1.0
170000.0,1.901261529,7.382623470189465E-8,170000.0,82.53882352941176,73.80988535471367,73.80769604080085,73.66899072152145,170000.0,325056.0,51.0,26.0,26.0,6.0,0.0,0.0,1.0
180000.0,1.989709407,8.151808958935035E-8,180000.0,82.60833333333333,73.91512357701873,73.90728145629126,73.76294880820676,180000.0,336160.0,53.0,27.0,27.0,7.0,0.0,0.0,1.0
190000.0,2.086622531,9.083305236553775E-8,190000.0,82.66157894736843,73.99472491318694,73.98853515254879,73.85123389663684,190000.0,371536.0,59.0,30.0,30.0,7.0,0.0,0.0,1.0
200000.0,2.174721652,9.934533151469506E-8,200000.0,82.7565,74.136740971461,74.11410599953463,74.00464323941326,200000.0,373488.0,61.0,31.0,31.0,7.0,0.0,0.0,1.0
210000.0,2.266310889,1.0908232129723042E-7,210000.0,82.81619047619047,74.22597502278279,74.20420184286338,74.10349702541139,210000.0,410944.0,65.0,33.0,33.0,7.0,0.0,0.0,1.0
220000.0,2.35515902,1.1903908803959068E-7,220000.0,82.82954545454545,74.24597854065507,74.23453901821827,74.12529453668695,220000.0,433184.0,69.0,35.0,35.0,7.0,0.0,0.0,1.0
230000.0,2.444779885,1.2972680824197622E-7,230000.0,82.85347826086957,74.2815286142652,74.25531220419754,74.1754032126042,230000.0,460976.0,73.0,37.0,37.0,7.0,0.0,0.0,1.0
